"PathwayKey","Database","ID","Description","RNA_setSize","RNA_NES","RNA_pvalue","RNA_padj","RNA_leadingEdge","Protein_setSize","Protein_NES","Protein_pvalue","Protein_padj","Protein_leadingEdge","DirectionPattern","RNANominal","ProteinNominal","RNAFDR","ProteinFDR","EvidencePattern","JointNominalP","EvidenceRank"
"GO BP:GO:0010257","GO BP","GO:0010257","NADH dehydrogenase complex assembly",61,-2.42603699975229,1.02375760671576e-09,1.85563378771565e-07,"54405/67130/75406/595136/230075/75597/407785/68375/104130/66377/68342/67264/66916/68198/66414/66091/17991/66218/67184/17719/68202/17717/17721/17722/17716",57,-0.877029050820642,0.6975,0.983376197700739,"68349/225887/68342/66108/76826/66349/235169/75406/67264/66091/66706/208501/226646/69089","Both down",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.6975,2
"GO BP:GO:0032981","GO BP","GO:0032981","mitochondrial respiratory chain complex I assembly",61,-2.42603699975229,1.02375760671576e-09,1.85563378771565e-07,"54405/67130/75406/595136/230075/75597/407785/68375/104130/66377/68342/67264/66916/68198/66414/66091/17991/66218/67184/17719/68202/17717/17721/17722/17716",57,-0.877029050820642,0.6975,0.983376197700739,"68349/225887/68342/66108/76826/66349/235169/75406/67264/66091/66706/208501/226646/69089","Both down",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.6975,2
"GO BP:GO:0034248","GO BP","GO:0034248","regulation of amide metabolic process",442,1.16152664005324,0.0349292351779951,0.21788698915359,"238161/68585/27403/11820/208643/231207/19878/208922/13211/66084/107508/260302/234734/53872/15572/22431/319765/56717/20660/13666/239606/228026/230861/104001/208691/14852/56422/22695/26413/12457/234594/63913/16000/241846/57749/27373/16007/20168/15467/72416/21453/80912/72162/100715/18746/13078/270086/66882/104382/70354/212114/55992/243574/229096/13690/17973/228994/52846/71373/217980/231659/56403/14265/227331/66971/18854/13046/216028/13205/230594/53422/236900/224742/211948/18983/16467/13803/74112/319801/207214/242726/106338/17872/66870/20698/53817/70769/13209/214290/108989/381305/14786/72508/75619/18750/232791/226518/213988/240023/74203/17350/74370/11305/22226/24015/12227/17165/213541/16589/70207/21841/14939/74480",287,0.913253211685303,0.697872340425532,0.983376197700739,"78428/15473/27058/98956/218693/16467/68581/207952/269037/15572/13803/13684/214290/18458/11820/11307/52846/14151/22393/29806/67671/239606/52575/234384/211948/27050/319278/15483/260302/18011/80912/100503670","Both up",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.697872340425532,2
"GO BP:GO:0098815","GO BP","GO:0098815","modulation of excitatory postsynaptic potential",62,1.94419372274829,8.18407507191453e-05,0.00330185946400564,"108100/66725/17356/11820/26875/56637/19699/71687/19736/246317/243547/11438/192167/12404/19085/19211/14812/216856/116838/14810/224617/13048/20907/110893/77116/20620",44,-0.868276543241574,0.699530516431925,0.983376197700739,"110891/26875/13385/58234/224617/71687/12297/14806/18762/207683/12404/231637/246317","Opposite",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.699530516431925,2
"GO BP:GO:1901018","GO BP","GO:1901018","positive regulation of potassium ion transmembrane transporter activity",27,1.72280758905014,0.00585452337780314,0.074142207647935,"16485/238161/16502/241528/268345/109676/229715/11472/433809/11931/230899/100986/16527",14,0.838653731666441,0.701520912547528,0.983376197700739,"11932/432442/16502","Both up",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.701520912547528,2
"KEGG:mmu01200","KEGG","mmu01200","Carbon metabolism",115,-1.37733717187488,0.0349698091341476,0.144404741248068,"73724/79459/93747/100678/75731/230163/15277/17850/20425/66052/15926/66171/103988/224530/108682/21351/66904/20917/107272/68133/11429/434437/269951/104776/236539/68738/14661/11676/104174",85,-0.890583898959864,0.703804347826087,0.946681062940141,"68263/17436/12974/14719/67834/100678/56451/11409/227095/13885/12359/11674/107272/110208/18648/66171/18641/56421/107029/104174/433182/66945/14751/13808/13382/66646/109264","Both down",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.703804347826087,2
"GO BP:GO:1904861","GO BP","GO:1904861","excitatory synapse assembly",38,1.45612687542403,0.0381316131815547,0.233275751228335,"19266/19699/192167/107065/12404/232370/19211/20320/225875/216856/20351/14270/18191/217692/320712",31,-0.853187985509375,0.703962703962704,0.984966005936991,"18213/58234/386750/14270/217692/12404/227580/14804","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.703962703962704,2
"GO BP:GO:0019228","GO BP","GO:0019228","neuronal action potential",58,1.76480238882038,0.000454486408071599,0.0118652747852108,"20265/16485/16490/15165/110876/239556/56717/16531/11438/20272/14167/20273/11735/228139/12291/14265",30,0.844866156365181,0.705263157894737,0.984966005936991,"14167/110862/230103/56508/15165/20265","Both up",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.705263157894737,2
"GO BP:GO:0032228","GO BP","GO:0032228","regulation of synaptic transmission, GABAergic",43,1.67143817196886,0.00208788112584854,0.0368955929314293,"230085/20910/224860/192167/105727/12426/13869/19211/338370/216856/69727/12801/170571/18015/11549",30,0.843219582500302,0.707017543859649,0.985216908932689,"232333/12064/18189/230085/192167","Both up",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.707017543859649,2
"GO BP:GO:0006898","GO BP","GO:0006898","receptor-mediated endocytosis",265,1.28040158391389,0.015746182687158,0.133624246994037,"67300/104015/11820/16410/73094/213326/16568/11771/68421/214459/235567/20239/18222/20660/98366/20614/20404/72685/23969/20616/100102/74015/269994/13429/107065/17957/17533/13645/16835/269774/71770/18711/27418/16470/103967/211323/56715/15239/54376/69727/18195/54609/16396/65969/14265/19218/231580/17999/232227/13642/12306/81904/94190/15559/77116/20620/277463/11773/18750/16337/22370/11305/56044/20379/13132/26365/11600/66141/18693/15387/140723",172,0.889398865648384,0.709867452135493,0.985216908932689,"94245/229521/14129/77116/11840/16410/94190/56440/74342/16409/11820/277463/19063/54598/14800/12491/74325/19058/100317/16412/64143/50791/16416/16971/544817/18693/106572/12300/22359/72238/27008/110355/54609/67979/14251/271457/18717/20408/266781/17957/56715/12505/13429/11816/20403/13642/245537/73094","Both up",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.709867452135493,2
"GO BP:GO:0008088","GO BP","GO:0008088","axo-dendritic transport",87,1.81995190129235,0.000118556501712183,0.0043691272720105,"18040/13424/11820/13518/18472/16568/11775/17918/246317/16569/11776/78933/15481/15194/16594/319613/18457/228355/12217/11735/56715/16593/64933/15251/17762/17760/83431/14265/19290",76,0.886826327598904,0.711001642036125,0.985216908932689,"94245/29819/67166/117197/14252/11820/19290/12794/235180/71703/17762/16561/67269/15481/11774/16594/67774/232946/16574/56715/11777/64933","Both up",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.711001642036125,2
"GO BP:GO:0002097","GO BP","GO:0002097","tRNA wobble base modification",19,1.62086571961314,0.0145901740388801,0.127340796633919,"230233/319582/58523/106338/74195/68291/69372/72341",14,0.814276092612571,0.711026615969582,0.985216908932689,"68291/233189","Both up",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.711026615969582,2
"GO BP:GO:0002098","GO BP","GO:0002098","tRNA wobble uridine modification",16,1.59062451866169,0.0340473461519893,0.215350313049073,"230233/319582/58523/74195/68291/69372/72341",14,0.814276092612571,0.711026615969582,0.985216908932689,"68291/233189","Both up",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.711026615969582,2
"GO BP:GO:0003299","GO BP","GO:0003299","muscle hypertrophy in response to stress",29,1.46251840603647,0.0222484963061102,0.1624217037583,"11938/17260/69642/12159/381290/230899/16905/12156/22065",11,0.802374152128222,0.711610486891386,0.985216908932689,"69642/17125","Both up",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.711610486891386,2
"GO BP:GO:0014898","GO BP","GO:0014898","cardiac muscle hypertrophy in response to stress",29,1.46251840603647,0.0222484963061102,0.1624217037583,"11938/17260/69642/12159/381290/230899/16905/12156/22065",11,0.802374152128222,0.711610486891386,0.985216908932689,"69642/17125","Both up",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.711610486891386,2
"GO BP:GO:0006892","GO BP","GO:0006892","post-Golgi vesicle-mediated transport",97,1.55886382585992,0.00344870218566932,0.0524665867287439,"213760/107338/320615/17918/99371/260302/20660/11765/11776/17912/66482/20742/102058/226744/54189/20336/68365/11735/18195/54214/58178/69940/52028/234678/231580/66629/98710",84,0.887162681538006,0.71169686985173,0.985216908932689,"20742/54638/76688/16783/20661/260302/213760/56433/17912/70829/106572/67015/16668/53620/75914/234678/102058/68365/107371/226791/11777/78287/17846","Both up",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.71169686985173,2
"GO BP:GO:1901381","GO BP","GO:1901381","positive regulation of potassium ion transmembrane transport",43,1.4680650205908,0.0178987328157451,0.142576772835632,"16485/238161/16502/241528/268345/109676/229715/75607/11472/433809/11931/230899/279561/100986/16511/16527/16518/242735/24012",23,0.825082578763015,0.712707182320442,0.985216908932689,"11932/279561/432442/16502","Both up",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.712707182320442,2
"GO BP:GO:0032386","GO BP","GO:0032386","regulation of intracellular transport",337,1.37853655982365,0.00208057623449681,0.0368692056749938,"13424/12326/66725/68617/16500/104831/56637/17755/16568/18479/17931/13211/70297/77574/235567/16452/72772/71844/65114/234593/26419/99683/20660/50754/16480/18708/15519/217827/52822/58801/19047/100102/56228/26413/52250/71732/69981/12159/380684/53869/11735/12550/99237/13829/14567/216831/70572/15937/19042/235626/18536/225362/20362/228359/11472/59040/17762/231070/12569/83431/29867/19387/216274/17999/52163/380918/19062/252870/56149/12306/18015/66233/70769/77116/108989/107829/11815/28185",225,-0.927260677702473,0.713414634146341,0.985216908932689,"55988/76983/228359/232341/11815/75744/223864/18760/29867/78688/13211/19259/68889/360213/23830/26395/103573/99237/54645/17931/53869/66437/19384/67180/218210/67384/13424/18015/18767/20926/27061/12297/22166/54673/28185/83431/16573/16413/19246/19047/52163/236732/18826/67628/17755/101706/74741/70790/12540/19062/12009/11472/54194","Opposite",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.713414634146341,2
"GO BP:GO:0072594","GO BP","GO:0072594","establishment of protein localization to organelle",440,1.33996491713191,0.000914377491314356,0.0198657904277338,"72993/66725/110750/19386/233726/22284/218544/66449/234865/104831/14545/15525/16646/16647/271564/70297/225326/98732/16452/76582/260302/71844/100101806/64113/20660/50754/16480/170762/11776/445007/18708/15519/14180/58801/230895/71382/15481/26413/56417/76161/103468/242274/12159/11909/53869/226407/76687/107939/11865/12550/71983/70572/19014/26926/75669/15239/54376/234549/223513/81896/12575/140740/16650/74718/226432/17762/13207/218035/16905/29867/65969/106042/75751/18854/20472/72930/22631/17999/227738/380918/208634/12190/15944/81904/18015/622675/433693/19069/66233/70769/269966/20848/108989/66887/11815/28185/116733/16211/27643/19305/20661/404634/74203/227699/212518/56044/68299/15516/20844/209018/11600/140723/68729/27057/11774/385493/100504663/12469/16145",297,0.912732219283841,0.713681241184767,0.985216908932689,"17113/140740/27058/66212/21854/67890/56398/110862/11606/20813/67145/28084/68818/225326/19164/16783/20661/69917/260302/18128/105787/56495/17762/13663/30058/12491/19014/75608/240614/22631/22088/19058/16784/18226/216190/21929/11640/14828/21855/69923/71175/53600/68051/15481/12300/52348/12177/110379/11774/56462/22378/67437/271564/26416/170762/71844/66810/68299/66821/606496/227720/18141/67713/235442/16480/52551/110750/20335/20174/16648/56417/15516/29810/18709/74203/56330/19305/445007/19349/56535/76161/116733","Both up",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.713681241184767,2
"GO BP:GO:0042398","GO BP","GO:0042398","cellular modified amino acid biosynthetic process",23,-1.54206459723371,0.0233679706507621,0.167737901958101,"218865/22038/100039707/14431/26457/12715/57320/13361/26433/11364/26432/14528/67092/170442",15,0.822350754813445,0.71455223880597,0.985216908932689,"57320/26457/67092/19210/14431","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.71455223880597,2
"GO BP:GO:0072073","GO BP","GO:0072073","kidney epithelium development",146,-1.44747402327188,0.00681226646984371,0.0800315157123862,"11609/19713/226154/22414/17075/16869/16878/21803/329628/16449/14734/20681/16202/19206/24063/19126/67087/14859/14634/16373/14173/269152/22601/18993/12931/14164/15208/13618/17129/14561/14182/319757/20682/18128/11606",37,0.847582164730836,0.716606498194946,0.985216908932689,"11606/12064/23908/18128/71602/70350/12387/17125/235041","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.716606498194946,2
"GO BP:GO:0072665","GO BP","GO:0072665","protein localization to vacuole",79,1.65291052319447,0.00196988689968408,0.0352269090789498,"68585/104831/68421/19878/271564/70297/225326/260302/20660/11776/230895/15481/68441/270802/75669/15239/54376/74718/218035/17999/15944/81904/116733/20661/230676/68299/20844/209018/140723/27057/11774/100504663/16145/83924/16867/12300",64,0.868013465077766,0.716917922948074,0.985216908932689,"17113/68576/28084/225326/20661/260302/16784/21929/15481/12300/52348/11774","Both up",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.716917922948074,2
"GO BP:GO:1903421","GO BP","GO:1903421","regulation of synaptic vesicle recycling",37,1.70863478848526,0.00248224126627057,0.0419929029152546,"66725/104015/26875/20616/74006/192167/14169/13429/103967/19057/18786/94190/72961/56807/11773/19056/229521/54645",34,0.857288521325693,0.718480138169257,0.985216908932689,"229521/94190/192167/56807/30931/11461/18717/54525/13429/20405/18786","Both up",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.718480138169257,2
"GO BP:GO:1902117","GO BP","GO:1902117","positive regulation of organelle assembly",86,1.56423939479671,0.0041521240994331,0.0583538518809353,"13424/56637/98732/53872/14086/26419/64113/235072/18571/140810/15194/234594/74383/26420/226407/102774/20479/319675/76561/227738/59002/54636/23881/27041/20460/117150",58,-0.869889514222642,0.718987341772152,0.985216908932689,"234594/108083/54636/59002/230872/18718/56208/13424/54673/14086/18826/101706/117150/329015","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.718987341772152,2
"GO BP:GO:0045669","GO BP","GO:0045669","positive regulation of osteoblast differentiation",75,-1.38953313282289,0.0471544715447154,0.270265835247785,"12609/16973/22061/114584/12606/242253/20666/71584/16449/12608/320799/14560/16202/231633/67087/14634/14173/22601/218952/381629/18760/17129",21,0.824221048408488,0.719038817005545,0.985216908932689,"218952/12387/17125/381629/17283/12168/11480","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.719038817005545,2
"GO BP:GO:0016054","GO BP","GO:0016054","organic acid catabolic process",226,-1.97640540343603,1.88313987681314e-08,2.48888320385471e-06,"12896/13142/74551/67980/170716/100470/104158/57742/216136/67432/227095/245847/19193/214579/257635/19300/67885/74114/72054/269378/11364/93747/58810/75731/100705/210009/78038/93732/106648/30956/97212/110842/19125/15212/20425/52538/231086/56794/106861/70503/11370/23986/69772/212647/110959/67528/224530/12894/15108/12039/13171/15186/56357/64385/67880/66885/69219/66968/107747/110391/110826/20280/68133/67460/76187/76574/15107/12411/11363/434437/52665/11651/104776/56720/192166/13177/14661/104174/13167/66514",145,0.888099832623459,0.719754977029097,0.985216908932689,"11881/14073/58810/107747/106861/64898/67618/257635/66514/231086/26458/104776/11363/80879/66885/270076/68133/67980/52815/229517/110826/66948/13177/74091/15107/19125/231327/74551/214579/20280/14874/52538/192166/246277/64385","Opposite",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.719754977029097,2
"GO BP:GO:0046395","GO BP","GO:0046395","carboxylic acid catabolic process",226,-1.97640540343603,1.88313987681314e-08,2.48888320385471e-06,"12896/13142/74551/67980/170716/100470/104158/57742/216136/67432/227095/245847/19193/214579/257635/19300/67885/74114/72054/269378/11364/93747/58810/75731/100705/210009/78038/93732/106648/30956/97212/110842/19125/15212/20425/52538/231086/56794/106861/70503/11370/23986/69772/212647/110959/67528/224530/12894/15108/12039/13171/15186/56357/64385/67880/66885/69219/66968/107747/110391/110826/20280/68133/67460/76187/76574/15107/12411/11363/434437/52665/11651/104776/56720/192166/13177/14661/104174/13167/66514",145,0.888099832623459,0.719754977029097,0.985216908932689,"11881/14073/58810/107747/106861/64898/67618/257635/66514/231086/26458/104776/11363/80879/66885/270076/68133/67980/52815/229517/110826/66948/13177/74091/15107/19125/231327/74551/214579/20280/14874/52538/192166/246277/64385","Opposite",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.719754977029097,2
"GO BP:GO:0097484","GO BP","GO:0097484","dendrite extension",43,1.47614451494444,0.0165729136217692,0.137862769684921,"17356/20979/20404/54338/20983/19211/116838/382018/18786/22418/81904/20980/70834/76884/240058/15387/83814",33,0.845737274139442,0.720890410958904,0.985488762158575,"54338/20981/12064/20979/20980/116837/83814/20403/116838/18786/12891/81904","Both up",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.720890410958904,2
"GO BP:GO:0014888","GO BP","GO:0014888","striated muscle adaptation",52,1.64027632974137,0.00444042260614823,0.0612392195943573,"11938/76055/17260/56717/17926/76469/69642/12159/381290/21955/12292/230899/65256/16905/12156/22065",16,0.810447556598037,0.722735674676525,0.986415551077381,"21924/69642/17125","Both up",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.722735674676525,2
