"Omics","Category","TermID","Description","Overlap","SetSize","CandidateSize","BackgroundSize","GeneRatio","BgRatio","FoldEnrichment","Pvalue","OverlapEntrez","padj","OverlapGenes"
"Proteomics","GO CC","GO:1990234","transferase complex",5,428,76,7403,"5/76","428/7403",1.13794269552386,0.450218067331338,"494448/20773/18971/106025/71765",1,"Cbx6/Sptlc2/Pold1/Sharpin/Klhdc3"
"Proteomics","GO BP","GO:0017156","calcium-ion regulated exocytosis",1,58,76,7403,"1/76","58/7403",1.67944646098004,0.451649150652154,"54524",1,"Syt6"
"Proteomics","GO BP","GO:0071277","cellular response to calcium ion",1,58,76,7403,"1/76","58/7403",1.67944646098004,0.451649150652154,"54524",1,"Syt6"
"Proteomics","GO BP","GO:0002695","negative regulation of leukocyte activation",1,58,76,7403,"1/76","58/7403",1.67944646098004,0.451649150652154,"11540",1,"Adora2a"
"Proteomics","GO BP","GO:0071901","negative regulation of protein serine/threonine kinase activity",1,58,76,7403,"1/76","58/7403",1.67944646098004,0.451649150652154,"94245",1,"Dtnbp1"
"Proteomics","GO BP","GO:0002700","regulation of production of molecular mediator of immune response",1,58,76,7403,"1/76","58/7403",1.67944646098004,0.451649150652154,"13136",1,"Cd55"
"Proteomics","GO CC","GO:0016528","sarcoplasm",1,58,76,7403,"1/76","58/7403",1.67944646098004,0.451649150652154,"94245",1,"Dtnbp1"
"Proteomics","GO MF","GO:0003727","single-stranded RNA binding",1,58,76,7403,"1/76","58/7403",1.67944646098004,0.451649150652154,"494448",1,"Cbx6"
"Proteomics","GO BP","GO:0044270","cellular nitrogen compound catabolic process",3,241,76,7403,"3/76","241/7403",1.21254640751256,0.452150217471842,"11783/112403/66454",1,"Apaf1/Dxo/Nmnat1"
"Proteomics","GO BP","GO:0008610","lipid biosynthetic process",4,335,76,7403,"4/76","335/7403",1.1630793401414,0.452835173311009,"20773/20788/192970/54447",1,"Sptlc2/Srebf2/Dhrs11/Asah2"
"Proteomics","GO BP","GO:0051348","negative regulation of transferase activity",2,149,76,7403,"2/76","149/7403",1.30748851995761,0.45471302018399,"94245/11540",1,"Dtnbp1/Adora2a"
"Proteomics","GO BP","GO:0016053","organic acid biosynthetic process",2,149,76,7403,"2/76","149/7403",1.30748851995761,0.45471302018399,"94284/54447",1,"Ugt1a6a/Asah2"
"Proteomics","GO BP","GO:0050806","positive regulation of synaptic transmission",2,149,76,7403,"2/76","149/7403",1.30748851995761,0.45471302018399,"94245/11540",1,"Dtnbp1/Adora2a"
"Proteomics","GO BP","GO:0098930","axonal transport",1,59,76,7403,"1/76","59/7403",1.65098126672614,0.457323032823758,"94245",1,"Dtnbp1"
"Proteomics","GO BP","GO:0002753","cytosolic pattern recognition receptor signaling pathway",1,59,76,7403,"1/76","59/7403",1.65098126672614,0.457323032823758,"76438",1,"Rftn1"
"Proteomics","GO BP","GO:0009913","epidermal cell differentiation",1,59,76,7403,"1/76","59/7403",1.65098126672614,0.457323032823758,"106025",1,"Sharpin"
"Proteomics","GO BP","GO:0002285","lymphocyte activation involved in immune response",1,59,76,7403,"1/76","59/7403",1.65098126672614,0.457323032823758,"14999",1,"H2-DMb1"
"Proteomics","GO BP","GO:0051053","negative regulation of DNA metabolic process",1,59,76,7403,"1/76","59/7403",1.65098126672614,0.457323032823758,"66454",1,"Nmnat1"
"Proteomics","GO CC","GO:0031902","late endosome membrane",1,59,76,7403,"1/76","59/7403",1.65098126672614,0.457323032823758,"14999",1,"H2-DMb1"
"Proteomics","GO MF","GO:0004713","protein tyrosine kinase activity",1,59,76,7403,"1/76","59/7403",1.65098126672614,0.457323032823758,"14302",1,"Frk"
"Proteomics","GO MF","GO:0019783","ubiquitin-like protein peptidase activity",1,59,76,7403,"1/76","59/7403",1.65098126672614,0.457323032823758,"78787",1,"Usp54"
"Proteomics","GO BP","GO:0051493","regulation of cytoskeleton organization",4,337,76,7403,"4/76","337/7403",1.15617679212869,0.45743098573458,"83679/225288/11472/94175",1,"Pde4dip/Fhod3/Actn2/Hrg"
"Proteomics","GO BP","GO:0034764","positive regulation of transmembrane transport",2,150,76,7403,"2/76","150/7403",1.29877192982456,0.458163397197628,"11472/22068",1,"Actn2/Trpc6"
"Proteomics","KEGG","mmu04810","Regulation of actin cytoskeleton",2,150,76,7403,"2/76","150/7403",1.29877192982456,0.458163397197628,"12279/16644",1,"C9/Kng1"
"Proteomics","GO CC","GO:0070161","anchoring junction",5,433,76,7403,"5/76","433/7403",1.12480247964021,0.460407281949241,"235312/11472/56449/73737/22068",1,"C1qtnf5/Actn2/Ybx3/Bbln/Trpc6"
"Proteomics","GO BP","GO:0001819","positive regulation of cytokine production",2,151,76,7403,"2/76","151/7403",1.29017079121645,0.461601491767277,"13136/76438",1,"Cd55/Rftn1"
"Proteomics","GO BP","GO:0051702","biological process involved in interaction with symbiont",1,60,76,7403,"1/76","60/7403",1.6234649122807,0.462938970937238,"94175",1,"Hrg"
"Proteomics","GO BP","GO:0001838","embryonic epithelial tube formation",1,60,76,7403,"1/76","60/7403",1.6234649122807,0.462938970937238,"11783",1,"Apaf1"
"Proteomics","GO BP","GO:0072175","epithelial tube formation",1,60,76,7403,"1/76","60/7403",1.6234649122807,0.462938970937238,"11783",1,"Apaf1"
"Proteomics","GO BP","GO:0042158","lipoprotein biosynthetic process",1,60,76,7403,"1/76","60/7403",1.6234649122807,0.462938970937238,"68268",1,"Zdhhc21"
"Proteomics","GO BP","GO:0044703","multi-organism reproductive process",1,60,76,7403,"1/76","60/7403",1.6234649122807,0.462938970937238,"20687",1,"Sp3"
"Proteomics","GO BP","GO:0016579","protein deubiquitination",1,60,76,7403,"1/76","60/7403",1.6234649122807,0.462938970937238,"78787",1,"Usp54"
"Proteomics","GO BP","GO:1900076","regulation of cellular response to insulin stimulus",1,60,76,7403,"1/76","60/7403",1.6234649122807,0.462938970937238,"11625",1,"Ahsg"
"Proteomics","GO BP","GO:0051881","regulation of mitochondrial membrane potential",1,60,76,7403,"1/76","60/7403",1.6234649122807,0.462938970937238,"11540",1,"Adora2a"
"Proteomics","GO BP","GO:0060759","regulation of response to cytokine stimulus",1,60,76,7403,"1/76","60/7403",1.6234649122807,0.462938970937238,"106025",1,"Sharpin"
"Proteomics","GO MF","GO:0003690","double-stranded DNA binding",3,245,76,7403,"3/76","245/7403",1.19274973147154,0.462940059172278,"20788/56449/20687",1,"Srebf2/Ybx3/Sp3"
"Proteomics","GO MF","GO:0005525","GTP binding",3,245,76,7403,"3/76","245/7403",1.19274973147154,0.462940059172278,"52187/11842/76877",1,"Rragd/Arf3/Rab36"
"Proteomics","GO BP","GO:0071417","cellular response to organonitrogen compound",4,341,76,7403,"4/76","341/7403",1.14261460101868,0.466586331710611,"11472/52187/94245/11625",1,"Actn2/Rragd/Dtnbp1/Ahsg"
"Proteomics","GO BP","GO:0071466","cellular response to xenobiotic stimulus",1,61,76,7403,"1/76","61/7403",1.59685073339085,0.468497548931079,"94284",1,"Ugt1a6a"
"Proteomics","GO BP","GO:0034766","negative regulation of monoatomic ion transmembrane transport",1,61,76,7403,"1/76","61/7403",1.59685073339085,0.468497548931079,"11472",1,"Actn2"
"Proteomics","GO BP","GO:0014074","response to purine-containing compound",1,61,76,7403,"1/76","61/7403",1.59685073339085,0.468497548931079,"11540",1,"Adora2a"
"Proteomics","KEGG","mmu04146","Peroxisome",1,61,76,7403,"1/76","61/7403",1.59685073339085,0.468497548931079,"93734",1,"Mpv17l"
"Proteomics","GO BP","GO:0009416","response to light stimulus",2,154,76,7403,"2/76","154/7403",1.26503759398496,0.471840964407662,"234371/18971",1,"Tmem161a/Pold1"
"Proteomics","GO BP","GO:0048592","eye morphogenesis",1,62,76,7403,"1/76","62/7403",1.57109507640068,0.473999344937785,"20687",1,"Sp3"
"Proteomics","GO BP","GO:0046785","microtubule polymerization",1,62,76,7403,"1/76","62/7403",1.57109507640068,0.473999344937785,"83679",1,"Pde4dip"
"Proteomics","GO BP","GO:0010657","muscle cell apoptotic process",1,62,76,7403,"1/76","62/7403",1.57109507640068,0.473999344937785,"11783",1,"Apaf1"
"Proteomics","GO BP","GO:0032272","negative regulation of protein polymerization",1,62,76,7403,"1/76","62/7403",1.57109507640068,0.473999344937785,"225288",1,"Fhod3"
"Proteomics","GO BP","GO:0050779","RNA destabilization",1,62,76,7403,"1/76","62/7403",1.57109507640068,0.473999344937785,"112403",1,"Dxo"
"Proteomics","GO CC","GO:0005923","bicellular tight junction",1,62,76,7403,"1/76","62/7403",1.57109507640068,0.473999344937785,"235312",1,"C1qtnf5"
"Proteomics","GO CC","GO:0019898","extrinsic component of membrane",2,155,76,7403,"2/76","155/7403",1.25687606112054,0.475228830287486,"14709/14302",1,"Gng8/Frk"
"Proteomics","GO BP","GO:0019439","aromatic compound catabolic process",3,250,76,7403,"3/76","250/7403",1.16889473684211,0.476302627800174,"11783/112403/66454",1,"Apaf1/Dxo/Nmnat1"
"Proteomics","GO BP","GO:0001824","blastocyst development",1,63,76,7403,"1/76","63/7403",1.54615705931495,0.479444931340827,"20687",1,"Sp3"
"Proteomics","GO BP","GO:0001935","endothelial cell proliferation",1,63,76,7403,"1/76","63/7403",1.54615705931495,0.479444931340827,"22353",1,"Vip"
"Proteomics","GO BP","GO:0002244","hematopoietic progenitor cell differentiation",1,63,76,7403,"1/76","63/7403",1.54615705931495,0.479444931340827,"20687",1,"Sp3"
"Proteomics","GO BP","GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process",1,63,76,7403,"1/76","63/7403",1.54615705931495,0.479444931340827,"11783",1,"Apaf1"
"Proteomics","GO BP","GO:0032273","positive regulation of protein polymerization",1,63,76,7403,"1/76","63/7403",1.54615705931495,0.479444931340827,"83679",1,"Pde4dip"
"Proteomics","GO BP","GO:0072524","pyridine-containing compound metabolic process",1,63,76,7403,"1/76","63/7403",1.54615705931495,0.479444931340827,"66454",1,"Nmnat1"
"Proteomics","GO MF","GO:0035254","glutamate receptor binding",1,63,76,7403,"1/76","63/7403",1.54615705931495,0.479444931340827,"11540",1,"Adora2a"
"Proteomics","GO BP","GO:0045321","leukocyte activation",4,347,76,7403,"4/76","347/7403",1.1228575762172,0.480221596909135,"13136/20687/14999/11540",1,"Cd55/Sp3/H2-DMb1/Adora2a"
"Proteomics","GO BP","GO:0032446","protein modification by small protein conjugation",4,347,76,7403,"4/76","347/7403",1.1228575762172,0.480221596909135,"55983/239364/67088/106025",1,"Pdzrn3/Tspyl5/Cand2/Sharpin"
"Proteomics","GO BP","GO:0032970","regulation of actin filament-based process",3,253,76,7403,"3/76","253/7403",1.15503432494279,0.484249808884691,"225288/11472/94175",1,"Fhod3/Actn2/Hrg"
"Proteomics","GO BP","GO:0060997","dendritic spine morphogenesis",1,64,76,7403,"1/76","64/7403",1.52199835526316,0.484834874831031,"94245",1,"Dtnbp1"
"Proteomics","GO BP","GO:0051321","meiotic cell cycle",1,64,76,7403,"1/76","64/7403",1.52199835526316,0.484834874831031,"71765",1,"Klhdc3"
"Proteomics","GO BP","GO:0044706","multi-multicellular organism process",1,64,76,7403,"1/76","64/7403",1.52199835526316,0.484834874831031,"20687",1,"Sp3"
"Proteomics","GO BP","GO:0045739","positive regulation of DNA repair",1,64,76,7403,"1/76","64/7403",1.52199835526316,0.484834874831031,"234371",1,"Tmem161a"
"Proteomics","GO BP","GO:0072665","protein localization to vacuole",1,64,76,7403,"1/76","64/7403",1.52199835526316,0.484834874831031,"56700",1,"Glmp"
"Proteomics","GO BP","GO:0001101","response to acid chemical",1,64,76,7403,"1/76","64/7403",1.52199835526316,0.484834874831031,"52187",1,"Rragd"
"Proteomics","GO BP","GO:0006405","RNA export from nucleus",1,64,76,7403,"1/76","64/7403",1.52199835526316,0.484834874831031,"230082",1,"Nol6"
"Proteomics","GO CC","GO:0005901","caveola",1,64,76,7403,"1/76","64/7403",1.52199835526316,0.484834874831031,"54447",1,"Asah2"
"Proteomics","GO BP","GO:0030001","metal ion transport",5,446,76,7403,"5/76","446/7403",1.09201675713949,0.48665777144666,"11472/22353/22068/94175/11540",1,"Actn2/Vip/Trpc6/Hrg/Adora2a"
"Proteomics","GO BP","GO:1901361","organic cyclic compound catabolic process",3,254,76,7403,"3/76","254/7403",1.15048694571073,0.486886687833239,"11783/112403/66454",1,"Apaf1/Dxo/Nmnat1"
"Proteomics","GO BP","GO:0048732","gland development",2,159,76,7403,"2/76","159/7403",1.22525653757034,0.488651201263825,"68268/20687",1,"Zdhhc21/Sp3"
"Proteomics","GO BP","GO:0060079","excitatory postsynaptic potential",1,65,76,7403,"1/76","65/7403",1.49858299595142,0.49016973646243,"11540",1,"Adora2a"
"Proteomics","GO MF","GO:0019003","GDP binding",1,65,76,7403,"1/76","65/7403",1.49858299595142,0.49016973646243,"52187",1,"Rragd"
"Proteomics","KEGG","mmu04726","Serotonergic synapse",1,65,76,7403,"1/76","65/7403",1.49858299595142,0.49016973646243,"14709",1,"Gng8"
"Proteomics","GO MF","GO:0019001","guanyl nucleotide binding",3,257,76,7403,"3/76","257/7403",1.13705713700594,0.494759771562321,"52187/11842/76877",1,"Rragd/Arf3/Rab36"
"Proteomics","GO MF","GO:0032561","guanyl ribonucleotide binding",3,257,76,7403,"3/76","257/7403",1.13705713700594,0.494759771562321,"52187/11842/76877",1,"Rragd/Arf3/Rab36"
"Proteomics","GO MF","GO:0043565","sequence-specific DNA binding",3,257,76,7403,"3/76","257/7403",1.13705713700594,0.494759771562321,"20788/56449/20687",1,"Srebf2/Ybx3/Sp3"
"Proteomics","GO BP","GO:0071496","cellular response to external stimulus",2,161,76,7403,"2/76","161/7403",1.21003595946388,0.495283662317371,"52187/20788",1,"Rragd/Srebf2"
"Proteomics","GO BP","GO:0008037","cell recognition",1,66,76,7403,"1/76","66/7403",1.47587719298246,0.495450071707573,"59083",1,"Fetub"
"Proteomics","GO BP","GO:0050866","negative regulation of cell activation",1,66,76,7403,"1/76","66/7403",1.47587719298246,0.495450071707573,"11540",1,"Adora2a"
"Proteomics","GO BP","GO:0031110","regulation of microtubule polymerization or depolymerization",1,66,76,7403,"1/76","66/7403",1.47587719298246,0.495450071707573,"83679",1,"Pde4dip"
"Proteomics","GO BP","GO:0006937","regulation of muscle contraction",1,66,76,7403,"1/76","66/7403",1.47587719298246,0.495450071707573,"68268",1,"Zdhhc21"
"Proteomics","GO BP","GO:0035148","tube formation",1,66,76,7403,"1/76","66/7403",1.47587719298246,0.495450071707573,"11783",1,"Apaf1"
"Proteomics","GO MF","GO:0016810","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",1,66,76,7403,"1/76","66/7403",1.47587719298246,0.495450071707573,"54447",1,"Asah2"
"Proteomics","KEGG","mmu04713","Circadian entrainment",1,66,76,7403,"1/76","66/7403",1.47587719298246,0.495450071707573,"14709",1,"Gng8"
"Proteomics","KEGG","mmu04270","Vascular smooth muscle contraction",1,66,76,7403,"1/76","66/7403",1.47587719298246,0.495450071707573,"11540",1,"Adora2a"
"Proteomics","GO MF","GO:0140640","catalytic activity, acting on a nucleic acid",3,258,76,7403,"3/76","258/7403",1.13264993880049,0.497371383029564,"54632/18971/112403",1,"Ftsj1/Pold1/Dxo"
"Proteomics","GO BP","GO:0017157","regulation of exocytosis",2,162,76,7403,"2/76","162/7403",1.20256660168941,0.498579916475344,"94245/54524",1,"Dtnbp1/Syt6"
"Proteomics","GO BP","GO:0018107","peptidyl-threonine phosphorylation",1,67,76,7403,"1/76","67/7403",1.45384917517675,0.500676430512292,"22068",1,"Trpc6"
"Proteomics","GO BP","GO:0051928","positive regulation of calcium ion transport",1,67,76,7403,"1/76","67/7403",1.45384917517675,0.500676430512292,"22068",1,"Trpc6"
"Proteomics","GO BP","GO:0050679","positive regulation of epithelial cell proliferation",1,67,76,7403,"1/76","67/7403",1.45384917517675,0.500676430512292,"22353",1,"Vip"
"Proteomics","GO BP","GO:0060998","regulation of dendritic spine development",1,67,76,7403,"1/76","67/7403",1.45384917517675,0.500676430512292,"94245",1,"Dtnbp1"
"Proteomics","GO BP","GO:0032368","regulation of lipid transport",1,67,76,7403,"1/76","67/7403",1.45384917517675,0.500676430512292,"20788",1,"Srebf2"
"Proteomics","GO MF","GO:0019905","syntaxin binding",1,67,76,7403,"1/76","67/7403",1.45384917517675,0.500676430512292,"54524",1,"Syt6"
"Proteomics","GO BP","GO:0071375","cellular response to peptide hormone stimulus",2,164,76,7403,"2/76","164/7403",1.18790115532734,0.505132084362757,"11472/11625",1,"Actn2/Ahsg"
"Proteomics","GO BP","GO:0001505","regulation of neurotransmitter levels",2,164,76,7403,"2/76","164/7403",1.18790115532734,0.505132084362757,"94245/11540",1,"Dtnbp1/Adora2a"
"Proteomics","GO BP","GO:0050851","antigen receptor-mediated signaling pathway",1,68,76,7403,"1/76","68/7403",1.43246904024768,0.50584935734995,"76438",1,"Rftn1"
"Proteomics","GO BP","GO:0097581","lamellipodium organization",1,68,76,7403,"1/76","68/7403",1.43246904024768,0.50584935734995,"94175",1,"Hrg"
"Proteomics","GO BP","GO:0016331","morphogenesis of embryonic epithelium",1,68,76,7403,"1/76","68/7403",1.43246904024768,0.50584935734995,"11783",1,"Apaf1"
"Proteomics","GO BP","GO:0022408","negative regulation of cell-cell adhesion",1,68,76,7403,"1/76","68/7403",1.43246904024768,0.50584935734995,"11540",1,"Adora2a"
"Proteomics","GO BP","GO:1903432","regulation of TORC1 signaling",1,68,76,7403,"1/76","68/7403",1.43246904024768,0.50584935734995,"52187",1,"Rragd"
"Proteomics","GO CC","GO:0070160","tight junction",1,68,76,7403,"1/76","68/7403",1.43246904024768,0.50584935734995,"235312",1,"C1qtnf5"
"Proteomics","GO BP","GO:0043254","regulation of protein-containing complex assembly",3,263,76,7403,"3/76","263/7403",1.111116670002,0.510330819018153,"83679/225288/94175",1,"Pde4dip/Fhod3/Hrg"
"Proteomics","GO MF","GO:0008289","lipid binding",5,458,76,7403,"5/76","458/7403",1.06340496437601,0.510516230544904,"13136/11472/54524/14473/11540",1,"Cd55/Actn2/Syt6/Gc/Adora2a"
"Proteomics","GO BP","GO:0071222","cellular response to lipopolysaccharide",1,69,76,7403,"1/76","69/7403",1.41170861937452,0.510969391275159,"13136",1,"Cd55"
"Proteomics","GO BP","GO:0007605","sensory perception of sound",1,69,76,7403,"1/76","69/7403",1.41170861937452,0.510969391275159,"16206",1,"Lrig1"
"Proteomics","KEGG","mmu04727","GABAergic synapse",1,69,76,7403,"1/76","69/7403",1.41170861937452,0.510969391275159,"14709",1,"Gng8"
"Proteomics","KEGG","mmu04935","Growth hormone synthesis, secretion and action",1,69,76,7403,"1/76","69/7403",1.41170861937452,0.510969391275159,"20606",1,"Sstr2"
"Proteomics","KEGG","mmu05032","Morphine addiction",1,69,76,7403,"1/76","69/7403",1.41170861937452,0.510969391275159,"14709",1,"Gng8"
"Proteomics","GO BP","GO:0016042","lipid catabolic process",2,166,76,7403,"2/76","166/7403",1.17358909321497,0.511629982138014,"433022/54447",1,"Plcxd2/Asah2"
"Proteomics","GO BP","GO:0043523","regulation of neuron apoptotic process",2,167,76,7403,"2/76","167/7403",1.16656161361488,0.514858409298265,"66454/11540",1,"Nmnat1/Adora2a"
"Proteomics","GO BP","GO:0006354","DNA-templated transcription elongation",1,70,76,7403,"1/76","70/7403",1.39154135338346,0.516037065976971,"26896",1,"Med14"
"Proteomics","GO BP","GO:0050777","negative regulation of immune response",1,70,76,7403,"1/76","70/7403",1.39154135338346,0.516037065976971,"13136",1,"Cd55"
"Proteomics","GO BP","GO:0072384","organelle transport along microtubule",1,70,76,7403,"1/76","70/7403",1.39154135338346,0.516037065976971,"94245",1,"Dtnbp1"
"Proteomics","GO BP","GO:1901879","regulation of protein depolymerization",1,70,76,7403,"1/76","70/7403",1.39154135338346,0.516037065976971,"11472",1,"Actn2"
"Proteomics","GO BP","GO:0008033","tRNA processing",1,70,76,7403,"1/76","70/7403",1.39154135338346,0.516037065976971,"54632",1,"Ftsj1"
"Proteomics","GO MF","GO:0015085","calcium ion transmembrane transporter activity",1,70,76,7403,"1/76","70/7403",1.39154135338346,0.516037065976971,"22068",1,"Trpc6"
