"FeatureKey","Metabolite","KEGG","Class","SubClass","VIP","VIPCandidate","log2FC","PearsonR_RNA","Pvalue_RNA","padj_RNA","N_RNA","PearsonR_Protein","Pvalue_Protein","padj_Protein","N_Protein","DirectionPattern","Concordant","MeanAbsR","MinAbsR"
"FT2115PR","N-lactoyl-Methionine",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.436012462077068,FALSE,-0.165881311842237,-0.543098115745887,0.265447731716927,0.872427299627174,6,-0.0457712144906057,0.914298761096843,0.983847731131081,8,"RNA negative / Protein negative",TRUE,0.294434665118246,0.0457712144906057
"FT2722PR","Genipin","C09780","Prenol lipids","Monoterpenoids",1.74863450671109,FALSE,2.32688225852491,-0.139568933762443,0.792005964990703,0.970179334647934,6,-0.0453103337599514,0.915159331719014,0.983847731131081,8,"RNA negative / Protein negative",TRUE,0.0924396337611971,0.0453103337599514
"FT1108PR","Nicotinamide N-oxide",NA,"Pyridines and derivatives","Pyridinecarboxylic acids and derivatives",0.106722061452115,FALSE,-0.0301437524685847,-0.623202148897004,0.186216688120065,0.842783223920486,6,-0.0450144899566069,0.915711778340377,0.983847731131081,8,"RNA negative / Protein negative",TRUE,0.334108319426805,0.0450144899566069
"FT2139NR","5alpha-Androstane",NA,"Steroids and steroid derivatives","Androstane steroids",0.53198836215818,FALSE,0.13406383614613,-0.044012392103698,0.934024039841258,0.987233402057824,6,-0.0847717471215254,0.84181282108846,0.959844421108281,8,"RNA negative / Protein negative",TRUE,0.0643920696126117,0.044012392103698
"FT1087NR","3-Phosphoglyceric acid","C00597","Organooxygen compounds","Carbohydrates and carbohydrate conjugates",1.08645937713356,FALSE,-0.552638436142055,-0.0433566841896693,0.935005724707708,0.987233402057824,6,-0.391812213771378,0.337076551235963,0.804638828109801,8,"RNA negative / Protein negative",TRUE,0.217584448980524,0.0433566841896693
"FT3821NR","3,4-Dihydroxy-5-[(S)-1,2-dihydroxyethyl]furan-2(5H)-one",NA,"Dihydrofurans","Furanones",0.198708194984506,FALSE,-0.0477851410348859,-0.0433145164085701,0.935068857594337,0.987233402057824,6,-0.476421347793723,0.232676784953615,0.76410571770673,8,"RNA negative / Protein negative",TRUE,0.259867932101147,0.0433145164085701
"FT1474NR","5-Fluoroorotic acid",NA,"Diazines","Pyrimidines and pyrimidine derivatives",0.964990877386396,FALSE,0.324462321719264,-0.558965280173895,0.248874246320948,0.872427299627174,6,-0.0432311617334254,0.919042510323462,0.983847731131081,8,"RNA negative / Protein negative",TRUE,0.30109822095366,0.0432311617334254
"FT3627NR","5-amino-1-(5-phosphonato-D-ribosyl)imidazol-3-ium",NA,"Organooxygen compounds","Carbohydrates and carbohydrate conjugates",0.259153144277289,FALSE,0.0675242776067132,0.398074977053532,0.434427748773764,0.911446453309662,6,0.0429340856978252,0.919597462026577,0.983847731131081,8,"RNA positive / Protein positive",TRUE,0.220504531375679,0.0429340856978252
"FT2324NR","N-(2,4-Dinitrophenyl)ethylenediamine",NA,"Benzene and substituted derivatives","Aniline and substituted anilines",1.15369689934959,FALSE,0.406042347197828,0.0427767624805223,0.935873993838751,0.987233402057824,6,0.309418998060026,0.455805572072757,0.86488870185752,8,"RNA positive / Protein positive",TRUE,0.176097880270274,0.0427767624805223
"FT4713NR","1-O-p-Coumaroyl-(b-D-glucose 6-O-sulfate)",NA,"Cinnamic acids and derivatives","Hydroxycinnamic acids and derivatives",1.39252310328148,FALSE,1.94100837578306,-0.127422310305527,0.809900977218657,0.970179334647934,6,-0.0425698559540982,0.920277898634957,0.983847731131081,8,"RNA negative / Protein negative",TRUE,0.0849960831298127,0.0425698559540982
"FT4739PR","Kinetin riboside",NA,"Purine nucleosides","Unclassified",2.20880426024254,FALSE,-1.9817340043121,0.116167559997669,0.826532494922127,0.970179334647934,6,0.0425429577736786,0.920328150211571,0.983847731131081,8,"RNA positive / Protein positive",TRUE,0.079355258885674,0.0425429577736786
"FT4016NR","WE(20:3/4:0)",NA,"Fatty Acyls","Fatty alcohol esters",0.268638236600424,FALSE,0.089511509191281,-0.0424065752908708,0.936428267309636,0.987233402057824,6,-0.49034696029477,0.217342937145602,0.751801623774117,8,"RNA negative / Protein negative",TRUE,0.26637676779282,0.0424065752908708
"FT3241NR","(+/-)-Equol 4'-sulfate",NA,"Isoflavonoids","Isoflavans",0.52511474986021,FALSE,0.292573358557832,-0.0773749201290306,0.884169236920241,0.978015994612137,6,-0.0402202854494083,0.924668254318189,0.983853818964783,8,"RNA negative / Protein negative",TRUE,0.0587976027892195,0.0402202854494083
"FT5075PR","5alpha-cholestanone","C03238","Steroids and steroid derivatives","Cholestane steroids",0.0932953752083342,FALSE,-0.0189594407460033,0.562327832051993,0.245415822220031,0.872427299627174,6,0.0401928066885711,0.924719610549746,0.983853818964783,8,"RNA positive / Protein positive",TRUE,0.301260319370282,0.0401928066885711
"FT1672NR","Perflutren",NA,"Organofluorides","Unclassified",0.1755522233246,FALSE,-0.0254988018125042,0.416723280629049,0.411098805760582,0.899856267857053,6,0.0394028220443384,0.926196143208283,0.983853818964783,8,"RNA positive / Protein positive",TRUE,0.228063051336694,0.0394028220443384
"FT2392PR","2-Chloro-L-phenylalanine",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.342783797493085,FALSE,0.0560453187014482,-0.379494919932923,0.45808436510401,0.913166175765406,6,-0.0390631040931686,0.926831154979292,0.983853818964783,8,"RNA negative / Protein negative",TRUE,0.209279012013046,0.0390631040931686
"FT0144NR","Methylphosphonfluoridate",NA,"Organic phosphonic acids and derivatives","Organic phosphonic acids",0.94313996085091,FALSE,0.448110773504595,-0.037477272112183,0.943810411106638,0.989226335184295,6,-0.362563513384896,0.377418800829391,0.821206109634071,8,"RNA negative / Protein negative",TRUE,0.200020392748539,0.037477272112183
"FT3678NR","Asp-Pro-Ile",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.648149879841154,FALSE,0.155276469040115,0.38458979364045,0.451557514923842,0.913166175765406,6,0.0370842699502344,0.930530717398773,0.984512795564199,8,"RNA positive / Protein positive",TRUE,0.210837031795342,0.0370842699502344
"FT1817NR","8-Nitroguanine",NA,"Imidazopyrimidines","Purines and purine derivatives",0.591862417859898,FALSE,0.198146436795197,0.0816469566237907,0.877801703577494,0.978015994612137,6,0.0365423689211453,0.931544029662252,0.984512795564199,8,"RNA positive / Protein positive",TRUE,0.059094662772468,0.0365423689211453
"FT2671NR","5-Fluoro-2'-deoxycytidine",NA,"Pyrimidine nucleosides","Pyrimidine 2'-deoxyribonucleosides",0.00425051723027405,FALSE,-0.012084949046102,-0.0364747432112951,0.945312148307939,0.989226335184295,6,-0.316853944828945,0.444464964967786,0.861047822233788,8,"RNA negative / Protein negative",TRUE,0.17666434402012,0.0364747432112951
"FT7030PR","LPS(O-27:2;O/0:0)",NA,"Glycerophospholipids","Glycerophosphoserines",0.229706736699201,FALSE,-0.0556482524633867,-0.0362578211070442,0.945637101141708,0.989226335184295,6,-0.174544950665961,0.679314559452821,0.941022348115419,8,"RNA negative / Protein negative",TRUE,0.105401385886502,0.0362578211070442
"FT1392PR","Favipiravir",NA,"Diazines","Pyrazines",0.942266895905166,FALSE,0.360604342588446,0.376977774312153,0.46131991693893,0.913166175765406,6,0.0357067407592387,0.933106745648939,0.984671312213945,8,"RNA positive / Protein positive",TRUE,0.206342257535696,0.0357067407592387
"FT3195PR","2-amino-hexadecanoic acid",NA,"Fatty Acyls","Fatty acids and conjugates",0.564234662299497,FALSE,-0.205292610459219,-0.0353781305532743,0.946954944018606,0.989226335184295,6,-0.187325149299757,0.656895561917409,0.941022348115419,8,"RNA negative / Protein negative",TRUE,0.111351639926516,0.0353781305532743
"FT2401NR","(2S,3'S)-alpha-Amino-2-carboxy-5-oxo-1-pyrrolidinebutanoic acid",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.259415304930082,FALSE,-0.0717308773205871,0.0353722943617157,0.946963687350779,0.989226335184295,6,0.194770001434236,0.643936973958634,0.941022348115419,8,"RNA positive / Protein positive",TRUE,0.115071147897976,0.0353722943617157
"FT4646PR","Pantetheine 4'-phosphate","C01134","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.831055845574988,FALSE,0.375348310120631,0.0351038814344749,0.94736580679753,0.989226335184295,6,0.407970146812978,0.315695861098854,0.801120750861266,8,"RNA positive / Protein positive",TRUE,0.221537014123726,0.0351038814344749
"FT6005NR","(3beta,17alpha,23S)-17,23-Epoxy-3,29-dihydroxy-27-norlanost-8-en-24-one",NA,"Prenol lipids","Triterpenoids",2.34505480633124,FALSE,2.34697470857842,0.0343599636136151,0.948480337388068,0.989226335184295,6,0.0941808959904174,0.824452276825348,0.959844421108281,8,"RNA positive / Protein positive",TRUE,0.0642704298020162,0.0343599636136151
"FT4033PR","5beta-Pregnane-3,20-dione",NA,"Steroids and steroid derivatives","Pregnane steroids",0.256211300644938,FALSE,0.13698988966425,0.0337257311163589,0.949430583569296,0.989226335184295,6,0.402125969971169,0.323353042841439,0.801120750861266,8,"RNA positive / Protein positive",TRUE,0.217925850543764,0.0337257311163589
"FT6446PR","6-Caffeoylsucrose",NA,"Cinnamic acids and derivatives","Hydroxycinnamic acids and derivatives",2.15436790821469,TRUE,1.32038264816003,0.0334867724970612,0.949788616683851,0.989226335184295,6,0.343893303548532,0.40423356289216,0.84093611300264,8,"RNA positive / Protein positive",TRUE,0.188690038022797,0.0334867724970612
"FT3694PR","5'-Methylthioadenosine","C00170","5'-deoxyribonucleosides","5'-deoxy-5'-thionucleosides",0.455965287516852,FALSE,0.120880523576979,-0.202352553851563,0.700613989316752,0.954635240195577,6,-0.0319729233030027,0.940091612390539,0.988855832250127,8,"RNA negative / Protein negative",TRUE,0.117162738577283,0.0319729233030027
"FT7296NR","10,11-Dihydro-12R-hydroxy-leukotriene C4",NA,"Fatty Acyls","Eicosanoids",0.550797065335235,FALSE,-0.3195125464636,0.0319587043008791,0.952078264200308,0.989344666427277,6,0.412239309302169,0.310157317479269,0.801120750861266,8,"RNA positive / Protein positive",TRUE,0.222099006801524,0.0319587043008791
"FT6542NR","Cefozopran",NA,"Lactams","Beta lactams",1.07675741152399,FALSE,0.351585963779097,0.0317708102637905,0.952359819084201,0.989344666427277,6,0.252051037557993,0.547038739419216,0.912481150339734,8,"RNA positive / Protein positive",TRUE,0.141910923910892,0.0317708102637905
"FT5937PR","20-hydroxy-LTE4","C03577","Fatty Acyls","Eicosanoids",0.0941583979471513,FALSE,-0.0264549621644865,0.0309906145951933,0.953528960082245,0.989358298889382,6,0.557476229591095,0.151106229003607,0.726352011141478,8,"RNA positive / Protein positive",TRUE,0.294233422093144,0.0309906145951933
"FT1838PR","Glycylleucine","C02155","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.212402699871977,FALSE,0.0436864517141311,-0.0308127810662718,0.953795455651086,0.989358298889382,6,-0.374044122633475,0.361336794964174,0.817897131271182,8,"RNA negative / Protein negative",TRUE,0.202428451849873,0.0308127810662718
"FT1859PR","1,2-Cyclohexanedicarboxylic acid",NA,"Carboxylic acids and derivatives","Dicarboxylic acids and derivatives",1.49548074688816,FALSE,1.13991642801291,0.030291851515212,0.954576120572136,0.989430241218958,6,0.581656682254911,0.130412685969425,0.70272845909954,8,"RNA positive / Protein positive",TRUE,0.305974266885061,0.030291851515212
"FT4528PR","(1S,2R,4R,8S)-p-Menthane-2,8,9-triol 2-glucoside",NA,"Prenol lipids","Terpene glycosides",1.18206860862621,FALSE,-0.812807210092568,0.0446031365799776,0.933139662757431,0.987233402057824,6,0.0294002186103339,0.944906347806937,0.988855832250127,8,"RNA positive / Protein positive",TRUE,0.0370016775951557,0.0294002186103339
"FT2117NR","Mizoribine",NA,"Imidazole ribonucleosides and ribonucleotides","1-ribosyl-imidazolecarboxamides",0.665244414109301,FALSE,0.267579309548316,0.454628344998789,0.365040351433187,0.877630397244442,6,0.0291705541883413,0.945336230281195,0.988855832250127,8,"RNA positive / Protein positive",TRUE,0.241899449593565,0.0291705541883413
"FT2211NR","2-hydroxy-4-oxobutane-1,2,4-tricarboxylic acid","C04115","Carboxylic acids and derivatives","Tricarboxylic acids and derivatives",1.38891933211479,TRUE,0.806683610870847,0.328960257564174,0.524358806291677,0.932714961063584,6,0.0290186630712089,0.945620544171568,0.988855832250127,8,"RNA positive / Protein positive",TRUE,0.178989460317692,0.0290186630712089
"FT4814NR","dIDP","C01344","Purine nucleotides","Purine deoxyribonucleotides",0.0358599792257513,FALSE,-0.0185563965419506,0.61065002909776,0.197878656853718,0.842783223920486,6,0.0285241261662761,0.946546266312529,0.988855832250127,8,"RNA positive / Protein positive",TRUE,0.319587077632018,0.0285241261662761
"FT2979NR","cis-8,11,14-Eicosatrienoic Acid","C03242","Fatty Acyls","Fatty acids and conjugates",0.250644767195414,FALSE,0.0758860261851758,-0.132940645012855,0.801763776787902,0.970179334647934,6,-0.0283364469943386,0.946897596121958,0.988855832250127,8,"RNA negative / Protein negative",TRUE,0.080638546003597,0.0283364469943386
"FT7349NR","PA(P-16:0/18:3)",NA,"Glycerophospholipids","Glycerophosphates",0.529723045512707,FALSE,-0.191670154611352,-0.0278049359704095,0.958303344243475,0.990510327022572,6,-0.532575664838903,0.174176112516806,0.738625629999979,8,"RNA negative / Protein negative",TRUE,0.280190300404656,0.0278049359704095
"FT6350PR","POV-PA",NA,"Glycerophospholipids","Glycerophosphates",0.160364441298174,FALSE,0.0812817362150118,0.490373946541683,0.323398359840081,0.876885269600792,6,0.0276597752392394,0.948164367199256,0.988855832250127,8,"RNA positive / Protein positive",TRUE,0.259016860890461,0.0276597752392394
"FT2543PR","L-Proline, 1-(2-methyl-3-(methylthio)-1-oxopropyl)-, (S)-",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.331447543150985,FALSE,-0.166872590920536,-0.621921430994939,0.187393187630409,0.842783223920486,6,-0.0270398684464213,0.949324954143656,0.988855832250127,8,"RNA negative / Protein negative",TRUE,0.32448064972068,0.0270398684464213
"FT2559NR","WE(14:0/4:0)",NA,"Fatty Acyls","Fatty alcohol esters",0.196352530580325,FALSE,0.0553006084565115,0.63651482226189,0.174170112843889,0.842783223920486,6,0.0269753392937086,0.949445769863335,0.988855832250127,8,"RNA positive / Protein positive",TRUE,0.331745080777799,0.0269753392937086
"FT4028PR","Prostaglandin A2","C05953","Fatty Acyls","Eicosanoids",0.421012996096119,FALSE,-0.123345195618085,-0.333104100369765,0.518824188737796,0.932714961063584,6,-0.0266825569728421,0.949993946707155,0.988855832250127,8,"RNA negative / Protein negative",TRUE,0.179893328671303,0.0266825569728421
"FT5963PR","6-Deoxo-25-methyldolichosterone",NA,"Steroids and steroid derivatives","Bile acids, alcohols and derivatives",3.04083892075863,TRUE,3.36548595910883,0.166457599628694,0.752619715167879,0.969196302601314,6,0.0265438145103425,0.950253720456632,0.988855832250127,8,"RNA positive / Protein positive",TRUE,0.0965007070695184,0.0265438145103425
"FT4956NR","Isoauriculatin",NA,"Isoflavonoids","Isoflavans",0.235274576719166,FALSE,-0.078761693313552,-0.27609202789695,0.596384765136804,0.93759622389105,6,-0.0261796306184862,0.950935616495679,0.988855832250127,8,"RNA negative / Protein negative",TRUE,0.151135829257718,0.0261796306184862
"FT4415PR","SCHEMBL25690336",NA,"Fatty Acyls","Fatty acids and conjugates",0.103032790725999,FALSE,-0.042380547429503,-0.143643711251387,0.78601637051447,0.970179334647934,6,-0.0256444609198002,0.951937712593313,0.988855832250127,8,"RNA negative / Protein negative",TRUE,0.0846440860855935,0.0256444609198002
"FT0818PR","Niacinamide","C00153","Pyridines and derivatives","Pyridinecarboxylic acids and derivatives",0.219491788723574,FALSE,0.0469260437681601,0.0297134379536778,0.955442959894256,0.98959133076166,6,0.0256278516157702,0.951968814117411,0.988855832250127,8,"RNA positive / Protein positive",TRUE,0.027670644784724,0.0256278516157702
"FT3197NR","Camonagrel",NA,"Indanes","Unclassified",0.121967942571508,FALSE,0.0989304386580154,-0.024495149048076,0.963264625123575,0.99231727563098,6,-0.160753966386634,0.703738778566354,0.941022348115419,8,"RNA negative / Protein negative",TRUE,0.0926245577173549,0.024495149048076
"FT2702PR","1-Ethyl citrate",NA,"Carboxylic acids and derivatives","Tricarboxylic acids and derivatives",0.401879558378974,FALSE,0.122487397443479,0.257526358897513,0.622250013249075,0.946367416587904,6,0.023941373337187,0.955127075718577,0.990660077047393,8,"RNA positive / Protein positive",TRUE,0.14073386611735,0.023941373337187
"FT1660NR","1-(2-Hydroxyethyl)-2-hydroxymethyl-5-nitroimidazole",NA,"Azoles","Imidazoles",1.32849673569202,TRUE,0.541763495318698,0.0232698730980517,0.96510149051974,0.992940956592424,6,0.17921061866624,0.671105281533062,0.941022348115419,8,"RNA positive / Protein positive",TRUE,0.101240245882146,0.0232698730980517
"FT0158PR","1,2,3,4-Tetrazine",NA,"Tetrazines","Unclassified",0.435088265155383,FALSE,-0.143138653246218,0.0225880197528968,0.966123732784973,0.993258028310345,6,0.201095089637162,0.63298854999037,0.941022348115419,8,"RNA positive / Protein positive",TRUE,0.11184155469503,0.0225880197528968
"FT3861NR","13,14-Dihydro-lipoxin A4",NA,"Fatty Acyls","Eicosanoids",0.510557015868436,FALSE,-0.270448274694386,-0.394103240973191,0.439450676913625,0.913166175765406,6,-0.0225388263844949,0.957754010465893,0.992646164007029,8,"RNA negative / Protein negative",TRUE,0.208321033678843,0.0225388263844949
"FT7356PR","PC(15:0/17:0)",NA,"Glycerophospholipids","Glycerophosphocholines",0.388245386808566,FALSE,-0.173778362490901,-0.0215472611797412,0.967684110259696,0.993528848513034,6,-0.141486700443447,0.738231611397816,0.944488235197464,8,"RNA negative / Protein negative",TRUE,0.0815169808115942,0.0215472611797412
"FT1852PR","N-Acetyl-L-glutamic acid","C00624","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.571045768520382,FALSE,0.195359043581846,-0.0199319017733967,0.970106106619932,0.994412376056246,6,-0.0609691073255791,0.885965903241734,0.975210952430674,8,"RNA negative / Protein negative",TRUE,0.0404505045494879,0.0199319017733967
"FT4038NR","Benzyl edta",NA,"Carboxylic acids and derivatives","Tetracarboxylic acids and derivatives",0.516792608477485,FALSE,-0.218583080235917,-0.384302556557732,0.451924690574227,0.913166175765406,6,-0.0198229853031372,0.962841638229877,0.993240569470699,8,"RNA negative / Protein negative",TRUE,0.202062770930434,0.0198229853031372
"FT1405PR","N,N-Dimethyloctylamine",NA,"Organonitrogen compounds","Amines",0.700383602983317,FALSE,-0.526981996117553,0.537957126842149,0.270906133152638,0.872427299627174,6,0.0185127156366161,0.965296588228118,0.993240569470699,8,"RNA positive / Protein positive",TRUE,0.278234921239383,0.0185127156366161
"FT1146PR","O-Phosphoethanolamine","C00346","Organic phosphoric acids and derivatives","Phosphate esters",0.0652545689744845,FALSE,-0.0113584593847368,0.197389378831755,0.707761330188999,0.954635240195577,6,0.0184328310886952,0.965446269547486,0.993240569470699,8,"RNA positive / Protein positive",TRUE,0.107911104960225,0.0184328310886952
"FT3673NR","Cystinylglycine",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.992175565957881,FALSE,0.399647140864448,0.183217154094345,0.728249433718096,0.962681972315463,6,0.0175847240996435,0.967035438673545,0.993240569470699,8,"RNA positive / Protein positive",TRUE,0.100400939096994,0.0175847240996435
"FT1432PR","2-Quinolinylmethanol",NA,"Quinolines and derivatives","Unclassified",0.379747590429538,FALSE,0.147653954544046,0.369010229793242,0.471608449216377,0.913637146489099,6,0.0174494456611618,0.96728893010648,0.993240569470699,8,"RNA positive / Protein positive",TRUE,0.193229837727202,0.0174494456611618
"FT2409PR","Glycyl-Phenylalanine",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",1.14757660265931,FALSE,0.526110108051183,-0.0174179175007275,0.973875765906344,0.996338241947131,6,-0.110108919119799,0.795208404378583,0.951310980404665,8,"RNA negative / Protein negative",TRUE,0.0637634183102631,0.0174179175007275
"FT3017NR","Epinephrine sulfoconjugate",NA,"Organic sulfuric acids and derivatives","Arylsulfates",0.827622527257504,FALSE,0.314270695013014,0.0172458942594293,0.974133723255283,0.996338241947131,6,0.181356442770211,0.667339153449508,0.941022348115419,8,"RNA positive / Protein positive",TRUE,0.0993011685148199,0.0172458942594293
"FT3541NR","Docosadienoic acid",NA,"Fatty Acyls","Fatty acids and conjugates",0.199725394795398,FALSE,-0.0459420098542365,-0.0164105254280984,0.975386421578957,0.996669318678933,6,-0.597396773525328,0.117849038219912,0.683335624083641,8,"RNA negative / Protein negative",TRUE,0.306903649476713,0.0164105254280984
"FT2563PR","serine glutamate",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.959037625625831,FALSE,-0.529774023820752,0.0160744196804679,0.97589044718958,0.996669318678933,6,0.126920831454955,0.764566783525319,0.945471237871938,8,"RNA positive / Protein positive",TRUE,0.0714976255677115,0.0160744196804679
"FT5379PR","Methyl N-({(2s,3s)-3-[(Propylamino)carbonyl]oxiran-2-Yl}carbonyl)-L-Isoleucyl-L-Prolinate",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",2.0544139094256,FALSE,-1.66814343262412,0.113943244128694,0.829824799958742,0.970179334647934,6,0.0156340320636321,0.970690966175897,0.993556717072413,8,"RNA positive / Protein positive",TRUE,0.0647886380961631,0.0156340320636321
"FT6488PR","LysoPS(18:0/0:0)",NA,"Glycerophospholipids","Glycerophosphoserines",0.199626215423636,FALSE,0.112619438700679,0.496887721458101,0.316008562994731,0.876885269600792,6,0.0156030109804009,0.970749102333304,0.993556717072413,8,"RNA positive / Protein positive",TRUE,0.256245366219251,0.0156030109804009
"FT3249NR","FA(20:3;O)",NA,"Fatty Acyls","Eicosanoids",0.0316296770908921,FALSE,0.0229073171578145,-0.0150559984076559,0.977417708858622,0.997496722686973,6,-0.37522643674064,0.359698561511316,0.817897131271182,8,"RNA negative / Protein negative",TRUE,0.195141217574148,0.0150559984076559
"FT4600NR","Variabilin",NA,"Prenol lipids","Diterpenoids",1.43895901277318,TRUE,0.653565746457199,0.359113427673076,0.48448593292727,0.921585707949619,6,0.0146698224256824,0.972498028946968,0.993910310997543,8,"RNA positive / Protein positive",TRUE,0.186891625049379,0.0146698224256824
"FT1886PR","5-Hydroxyindoleacetic acid","C05635","Indoles and derivatives","Indolyl carboxylic acids and derivatives",0.259035306169919,FALSE,0.117346207848531,-0.399720007920719,0.432352837046258,0.911446453309662,6,-0.0144068273846414,0.972990936212548,0.993910310997543,8,"RNA negative / Protein negative",TRUE,0.20706341765268,0.0144068273846414
"FT0178PR","1-Aminocyclopropanecarboxylic acid","C01234","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",1.34509024705095,TRUE,0.682476424106781,0.259798235040885,0.619070204344259,0.94525428566725,6,0.0138969647183281,0.973946545783819,0.993910310997543,8,"RNA positive / Protein positive",TRUE,0.136847599879607,0.0138969647183281
"FT2331NR","FA(16:0;O)",NA,"Fatty Acyls","Fatty acids and conjugates",0.352599601471812,FALSE,0.0779119653419989,0.0131096693689853,0.9803366224829,0.998514767951686,6,0.262653823697685,0.529704955638334,0.91110093783846,8,"RNA positive / Protein positive",TRUE,0.137881746533335,0.0131096693689853
"FT5968PR","Citronellyl beta-sophoroside",NA,"Prenol lipids","Terpene glycosides",1.90094715347244,FALSE,-1.43725635489484,0.247077290394423,0.636925751236401,0.951478587993934,6,0.0129851099947703,0.97565565544563,0.994733110429904,8,"RNA positive / Protein positive",TRUE,0.130031200194597,0.0129851099947703
"FT4480PR","Deutzioside","C11671","Organooxygen compounds","Carbohydrates and carbohydrate conjugates",0.333097270920699,FALSE,0.10500191648168,-0.0124136289824379,0.981380512985188,0.998514767951686,6,-0.154030567910326,0.71572822060556,0.941250131626557,8,"RNA negative / Protein negative",TRUE,0.0832220984463817,0.0124136289824379
"FT2335PR","Propionic acid, 2-methyl-2-((piperidinomethyl)thio)-",NA,"Fatty Acyls","Fatty acids and conjugates",0.0198438345767907,FALSE,-0.0608954223614828,-0.733704875678384,0.0969277343663465,0.760267849808906,6,-0.0123460578316965,0.976853493770057,0.994733110429904,8,"RNA negative / Protein negative",TRUE,0.373025466755041,0.0123460578316965
"FT1034NR","myo-Inositol","C00137","Organooxygen compounds","Alcohols and polyols",0.811132641437282,FALSE,-0.294825920655835,-0.701336455732732,0.120479487977613,0.765141115763805,6,-0.0115633092784886,0.978320727689669,0.994733110429904,8,"RNA negative / Protein negative",TRUE,0.35644988250561,0.0115633092784886
"FT1954NR","Norambreinolide",NA,"Naphthofurans","Unclassified",0.761289914094364,FALSE,0.304835134139098,-0.00927647947811802,0.986085679917599,0.998514767951686,6,-0.15104858592724,0.721062259838728,0.942458694993899,8,"RNA negative / Protein negative",TRUE,0.0801625327026792,0.00927647947811802
"FT3268NR","SCHEMBL12556240",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.10404623516611,FALSE,0.0906641583216484,-0.00924089615726078,0.9861390503234,0.998514767951686,6,-0.318838529741461,0.441457748081023,0.858300397839791,8,"RNA negative / Protein negative",TRUE,0.164039712949361,0.00924089615726078
"FT5194PR","Pipazethate",NA,"Thioethers","Aryl thioethers",2.84790996430174,TRUE,-3.19619950343638,-0.00849172990558279,0.987262711308726,0.998514767951686,6,-0.0168719732536244,0.968371053180064,0.993310705027969,8,"RNA negative / Protein negative",TRUE,0.0126818515796036,0.00849172990558279
"FT7422PR","PC(O-16:1/18:0)",NA,"Glycerophospholipids","Glycerophosphocholines",0.554633582656745,FALSE,-0.190141647317736,-0.367768381608848,0.473218423160198,0.913637146489099,6,-0.00786611582735242,0.985251641214969,0.998072318857172,8,"RNA negative / Protein negative",TRUE,0.1878172487181,0.00786611582735242
"FT6438NR","N-Docosahexaenoyl Tryptophan",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.631709583071141,FALSE,-0.173978852749701,-0.00768906758380532,0.988466625919897,0.998514767951686,6,-0.363830044851035,0.375629246992291,0.821167837023025,8,"RNA negative / Protein negative",TRUE,0.18575955621742,0.00768906758380532
"FT2814NR","N-benzoyl-dl-tyrosine methyl ether",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.303587889025055,FALSE,0.104244792076315,-0.730366215779659,0.0992520577933663,0.760267849808906,6,-0.00747837755198985,0.985978564877149,0.998072318857172,8,"RNA negative / Protein negative",TRUE,0.368922296665824,0.00747837755198985
"FT2300PR","Alliin","C08265","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.836146610186896,FALSE,-0.342093697872068,-0.199863342866328,0.704196791873764,0.954635240195577,6,-0.00738890578466259,0.986146305900715,0.998072318857172,8,"RNA negative / Protein negative",TRUE,0.103626124325495,0.00738890578466259
"FT4389PR","(3E,5E,8Z)-Deca-3,5,8-trienedioylcarnitine",NA,"Fatty Acyls","Fatty acid esters",1.51677839440457,FALSE,-0.989987469158321,-0.256181479259067,0.624134241898404,0.946628255336578,6,-0.00713801179744577,0.986616682485784,0.998072318857172,8,"RNA negative / Protein negative",TRUE,0.131659745528257,0.00713801179744577
"FT4246NR","Gossypetin 3-methyl ether",NA,"Flavonoids","O-methylated flavonoids",0.324800117869541,FALSE,0.0993711010346808,0.537248077638627,0.271662316473049,0.872427299627174,6,0.00654910792403789,0.987720773758628,0.998178163837201,8,"RNA positive / Protein positive",TRUE,0.271898592781332,0.00654910792403789
"FT1123NR","Alanylvaline",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.397628610052152,FALSE,-0.380423248474952,-0.00649890919019646,0.990251773458087,0.998514767951686,6,-0.305351458339526,0.462059065173623,0.865663770031763,8,"RNA negative / Protein negative",TRUE,0.155925183764861,0.00649890919019646
